sentence,label_name,label_ID,language
"Last month, a lawsuit filed in federal court in New Jersey accused Wal-Mart of knowingly using companies that hired undocumented workers. The claims are based in part on records unsealed by a federal judge in Arkansas from a U.S. investigation of cleaning contractors hired by Wal-Mart. The retailer settled the probe in March by agreeing to pay $11 million and to improve oversight of its contractors.","Legality, Constitutionality, Jurisdiction",5.0,en
Huddled masses; Fifth-graders get a taste of Ellis Island experience,Cultural Identity,11.0,en
Bush aims to ease tensions in North American summit,Political,13.0,en
"To his shock, he was arrested by federal agents as he sat down for his citizenship interview on July 19, 1996.",Crime and Punishment,7.0,en
Immigrant status checks would erode public safety,Health and Safety,9.0,en
"Its Main Street is so prim that the locals are leery of sharing the sidewalk with McDonald's, but they have quietly made room for one bodega, two international money couriers, a Spanish-speaking domestic service and a pay telephone center where lonely immigrants squeeze into special booths to summon the sweet voices of home in El Salvador, Honduras and the Dominican Republic.",Cultural Identity,11.0,en
"Fourth Street is cleaned up after the snows, ready for the Irish-American celebration along the St. Patrick's Day parade route today. In 2006, the ritual embrace of a particular ethnic identity so important to St. Paul's identity arrives at a learning moment. Up the hill from parading Irish families and the call of the pipes, an immigrant backlash is whipping around the state Capitol.",Cultural Identity,11.0,en
The Senate approved measures that would begin development of counterfeit-proof birth certificates and other such identification. And there would be funding for pilot projects to help employers weed out workers who are not eligible to work in the U.S.,"Legality, Constitutionality, Jurisdiction",5.0,en
 that permit immigration officials to deport without a hearing anyone entering the country with phony or inadequate documentation.,Crime and Punishment,7.0,en
called for border security,Security and Defense,8.0,en
"Immigration Bills May Split Republicans; Bipartisan Call for Guest Worker Program at Odds With Push to Secure Borders
",Political,13.0,en
"Through e-mail messages, phone calls, word of mouth, and coverage in ethnic and mainstream news media, the loose network has shared tactics and developed an ad hoc blueprint repeated from Fresno, Calif., to Omaha to Atlanta: engage Spanish-language radio DJ's, who reach millions; place leaflets in churches; and buttonhole members of Latin American soccer leagues.",Public Sentiment,12.0,en
"Politics clearly did. On this issue, as with most others that divide the country, the politics of upcoming elections has become so powerful that Congress is virtually immobilized.",Political,13.0,en
OUT FROM THE SHADOWS,Other,15.0,en
"Given the politics, how surprising was it that the compromise lasted only a single news cycle? Both parties are better off living with the status quo until November, rather than risking the backlash their concessions might bring.",Political,13.0,en
"Ali's fears underscore the complex sentiments many blacks feel about the surging number of immigrants who have transformed their neighborhoods and schools, the workplace and the political arena.",Cultural Identity,11.0,en
"The immigration argument is agonizing, polarizing, and as generally unpleasant as any issue I can recall.",Political,13.0,en
Bilingual Education's Pioneer State,Cultural Identity,11.0,en
A potential tidal wave come election time,Political,13.0,en
"The first major demonstration in the old melting pot against proposed immigration legislation took place a week after a protest in Los Angeles. And the turnout, though large, was modest compared with the more than half a million who marched in Los Angeles and the tens of thousands who marched in other cities recently.",Public Sentiment,12.0,en
Immigration poll shows a sharp division,Public Sentiment,12.0,en
 More than one-half of those questioned last week were open to allowing undocumented workers to obtain some temporary legal status so they can stay in the United States.,"Legality, Constitutionality, Jurisdiction",5.0,en
Immigrant Experience: Undocumented history may affect entry to college,Quality of Life,10.0,en
Republican governors are lobbying the Senate to let states decide about benefits to immigrants. And some lawmakers and interest groups say more people are beginning to question how a country built by legal immigration could take such a stand.,Political,13.0,en
"While some schools in DeKalb, Cobb and Gwinnett counties reported high rates of absenteeism, industries that use large numbers of immigrants remained open and reported few employees missing work. A demonstration at the Georgia Capitol attracted about 2,500, far fewer than the reported 30,000 to 60,000 that showed up at the Plaza Fiesta Shopping Mall on Buford Highway for a rally April 10.",Public Sentiment,12.0,en
``Ocean of beauty'' too big to ignore,Other,15.0,en
Tens of thousands of people took to the streets of Milwaukee on Monday to march for immigrant rights in a national day of action that included withholding their dollars from businesses.,Public Sentiment,12.0,en
FORECASTS SHOW LEGAL ALIENS TO RISE IN '96< THE INS SAYS THERE WILL BE 41 PERCENT MORE< IMMIGRANTS - A LARGE INCREASE OVER LAST YEAR.,Cultural Identity,11.0,en
"Specifically, when adjusted for inflation, wages in sectors that are highly dependent on illegals have either been stagnant or have actually fallen.",Economic,1.0,en
" tighter border security measures, such as a wall",Security and Defense,8.0,en
Give American workers respect for all they willingly do,Fairness and Equality,4.0,en
"Imagine doing those tough jobs, often two of them, just to be told that you are a slacker, not willing to work, that your labor doesn't count, that you as an American don't count. What an insult, how unfair, how unjust, how unkind. Quit besmirching our American workers and give them the respect they deserve.",Fairness and Equality,4.0,en
Anti-Immigrant Group Active on East End,Political,13.0,en
"""It's the position of [Fox] that the half-measures in this law are insufficient to resolve ... the complex phenomenon of immigration between Mexico and the United States,"" Aguilar said.",External Regulation and Reputation,14.0,en
"The Georgia bill, signed into law Monday by Gov. Sonny Perdue, requires verification of the legal status of those seeking certain taxpayer-funded services. The law also prevents employers from claiming the wages of illegal workers as a state tax deduction.",Policy Prescription and Evaluation,6.0,en
By Dave Montgomery,Other,15.0,en
exacerbated by demands to safeguard America's borders in the post-Sept. 11 era.,Security and Defense,8.0,en
One of the St. Louis area's most visible Hispanic entrepreneurs was deported to Mexico on Friday as an illegal immigrant.,Crime and Punishment,7.0,en
Defeat of amendment a win for farmworkers,"Legality, Constitutionality, Jurisdiction",5.0,en
"This morning, a Hillsborough judge will try to sort out whether a lack of understanding or something more sinister prompted them to take a ride on a school bus last week.","Legality, Constitutionality, Jurisdiction",5.0,en
"Almanajam, 23, and Alsidran, 20, were placed in jail cells separate from each other and other inmates over the weekend.",Crime and Punishment,7.0,en
Cultural importers.; Musicians cross borders -luckily,Cultural Identity,11.0,en
"Immigration bill's foe says passage likely; But Sen. Sessions also said he did not see an accord with the House without changes.
",Political,13.0,en
IMMIGRATION REFORM,Policy Prescription and Evaluation,6.0,en
"The 2000 census estimated there were 8.4-million in the United States and the rate of growth is believed to be 500,000 a year. Other estimates range upward to 20-million. The most generally accepted figure is 11-million to 12-million, a figure larger than the populations of Cuba (11.3-million), Portugal (10.6-million) and Michigan (10.1-million).",Cultural Identity,11.0,en
A Border-Tightening Congressman Has Immigrants in His Own Backyard,Political,13.0,en
"Reflecting the American divide over immigration, protesters on both sides stood a few feet from one another near the Capitol shouting chants and exchanging accusations.",Public Sentiment,12.0,en
House Republicans Schedule Immigration Hearings in Border States,Political,13.0,en
"That's because the Democratic leadership needs two-thirds of the lawmakers to agree, and Republican lawmakers are following Owens' lead.",Political,13.0,en
"When Gov. Bill Owens threatened last week to call a special legislative session to get an initiative cutting off state services to illegal immigrants on the ballot, most saw it as a clever way to win Republican votes in November.",Political,13.0,en
"Hundreds of agents this month arrested about 2,100 illegal immigrants in sweeps across the country that the government said targeted violent gang members, child molesters and past deportees",Crime and Punishment,7.0,en
